,chain,voter,rank,chain_price,val_num,token,delegator,voting_power,n_participation,n_match,n_pass,total_proposal,p_participation,p_passed,p_matchproposal,missblock,jailed_ratio,commission,commission_variance,asset_value,asset_variance,day,max_day,n_outlier,total_chain,total_av,proportion_av
799,chihuahua,stakewolle.com,15.0,7.554e-05,108,1028730038784866.0,613,0.020086,41.0,34.0,33.0,50.0,0.82,0.8048780487804879,0.68,0,0.0,0.05,0.01662771271436569,77710267129.80878,5.0739270724862473e+48,682.0,698.0,6,30,1.2386674289283305e+25,6.273699082976784e-15
800,chihuahua,aaametahuahua,16.0,7.554e-05,108,963164974114437.0,593,0.018805,24.0,24.0,24.0,50.0,0.48,1.0,0.48,0,0.0008244023083264,0.05,0.01662771271436569,72757482144.60457,5.0739270724862473e+48,467.0,698.0,10,3,145242061305.56357,0.5009394764202342
801,chihuahua,lavender.fivenodes,17.0,7.554e-05,108,949133270157038.0,1104,0.018531,32.0,31.0,28.0,50.0,0.64,0.875,0.62,0,0.0,0.05,0.01662771271436569,71697527227.66264,5.0739270724862473e+48,698.0,698.0,6,29,6.774193318897592e+24,1.0583921044540022e-14
802,chihuahua,pupms,18.0,7.554e-05,108,932891076322671.0,434,0.018214,21.0,21.0,21.0,50.0,0.42,1.0,0.42,0,0.0,0.05,0.01662771271436569,70470591905.41457,5.0739270724862473e+48,438.0,698.0,5,8,3401789473186.1978,0.020715741659171553
803,chihuahua,frens,19.0,7.554e-05,108,931402713394828.0,2754,0.018185,27.0,26.0,25.0,50.0,0.54,0.925925925925926,0.52,0,0.0,0.05,0.01662771271436569,70358160969.8453,5.0739270724862473e+48,663.0,698.0,10,27,7.459016112147236e+24,9.432632925308324e-15
804,chihuahua,notional,20.0,7.554e-05,108,846755968612355.0,402,0.016533,39.0,37.0,35.0,50.0,0.78,0.8974358974358975,0.74,0,0.0,0.0969,0.01662771271436569,63963945868.977295,5.0739270724862473e+48,698.0,698.0,4,20,1.3520845861467146e+24,4.7307651107292905e-14
805,chihuahua,cryptocrewvalidators,21.0,7.554e-05,108,728389214768191.0,733,0.014222,32.0,27.0,24.0,50.0,0.64,0.75,0.54,0,0.0,0.05,0.01662771271436569,55022521283.58915,5.0739270724862473e+48,679.0,698.0,7,21,1.2184880544900195e+25,4.515638957709604e-15
806,chihuahua,kleomedes,22.0,7.554e-05,108,726329632900860.0,2049,0.014181,49.0,46.0,43.0,50.0,0.98,0.8775510204081632,0.92,0,0.0,0.05,0.01662771271436569,54866940469.33096,5.0739270724862473e+48,686.0,698.0,13,20,1.2127180488258892e+24,4.524294869895867e-14
807,chihuahua,thecybernetics,23.0,7.554e-05,108,678586078277523.0,88,0.013249,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0.0,0.05,0.01662771271436569,51260392353.08408,5.0739270724862473e+48,10.0,698.0,1,3,1603667822318.586,0.031964470222375425
808,chihuahua,smartnodes,24.0,7.554e-05,108,665523031199987.0,4010,0.012994,10.0,9.0,8.0,50.0,0.2,0.8,0.18,0,0.0,0.05,0.01662771271436569,50273609776.847015,5.0739270724862473e+48,698.0,698.0,2,18,9.609051053209999e+23,5.231901620509407e-14
809,chihuahua,posthumandvs,25.0,7.554e-05,108,634106120856738.0,1437,0.012381,18.0,17.0,16.0,50.0,0.36,0.8888888888888888,0.34,0,0.0,0.05,0.01662771271436569,47900376369.51799,5.0739270724862473e+48,635.0,698.0,6,25,4.849023109623797e+24,9.878355967091743e-15
810,chihuahua,chandrastation,27.0,7.554e-05,108,551615367469870.0,2871,0.01077,7.0,5.0,5.0,50.0,0.14,0.7142857142857143,0.1,0,0.0,0.069,0.01662771271436569,41669024858.67398,5.0739270724862473e+48,690.0,698.0,18,8,2.4045391410570505e+24,1.7329318598804765e-14
811,chihuahua,spacepotato,28.0,7.554e-05,108,546428689746608.0,770,0.010669,41.0,37.0,34.0,50.0,0.82,0.8292682926829268,0.74,4,0.0,0.05,0.01662771271436569,41277223223.45877,5.0739270724862473e+48,698.0,698.0,6,10,1226353815733.2212,0.033658494550187906
812,chihuahua,tedcrypto.io,29.0,7.554e-05,108,512397654156175.0,292,0.010004,20.0,20.0,20.0,50.0,0.4,1.0,0.4,33,0.0,0.05,0.01662771271436569,38706518794.95746,5.0739270724862473e+48,429.0,698.0,16,9,8.349495387373037e+22,4.635791386087047e-13
813,chihuahua,inotel,30.0,7.554e-05,108,478063475641026.0,186,0.009334,1.0,0.0,0.0,50.0,0.02,0.0,0.0,0,0.0,0.05,0.01662771271436569,36112914949.9231,5.0739270724862473e+48,677.0,698.0,14,8,4.464978544291993e+23,8.088037734490277e-14
814,chihuahua,0base.vc,31.0,7.554e-05,108,472565580698327.0,1213,0.009227,49.0,47.0,46.0,50.0,0.98,0.9387755102040816,0.94,0,0.0,0.1,0.01662771271436569,35697603965.95162,5.0739270724862473e+48,698.0,698.0,2,22,6.260828794737349e+23,5.701737762891373e-14
815,chihuahua,binaryholdings,32.0,7.554e-05,108,467393409490931.0,889,0.009126,7.0,7.0,7.0,50.0,0.14,1.0,0.14,0,0.0,0.05,0.01662771271436569,35306898152.94492,5.0739270724862473e+48,681.0,698.0,1,5,2.2999695632197676e+23,1.5351028429923298e-13
816,chihuahua,boubouhuahuanode,33.0,7.554e-05,108,450563616769422.0,216,0.008797,7.0,7.0,7.0,50.0,0.14,1.0,0.14,0,0.0065952184666117,0.05,0.01662771271436569,34035575610.76214,5.0739270724862473e+48,671.0,698.0,4,1,34035575610.76214,1.0
817,chihuahua,nosnode,34.0,7.554e-05,108,443793803910537.0,795,0.008665,29.0,24.0,21.0,50.0,0.58,0.7241379310344828,0.48,0,0.0,0.05,0.01662771271436569,33524183947.401966,5.0739270724862473e+48,697.0,698.0,3,9,3.2785407847330665e+22,1.022533686434877e-12
818,chihuahua,crosnest,35.0,7.554e-05,108,425642331720048.0,491,0.00831,44.0,29.0,27.0,50.0,0.88,0.6136363636363636,0.58,13,0.0,0.1,0.01662771271436569,32153021738.132423,5.0739270724862473e+48,698.0,698.0,7,30,1.6960764571842464e+25,1.895729499807544e-15
819,chihuahua,cosmospug,36.0,7.554e-05,108,420963071491783.0,969,0.008219,25.0,25.0,24.0,50.0,0.5,0.96,0.5,0,0.0,0.05,0.01662771271436569,31799550420.48929,5.0739270724862473e+48,584.0,698.0,5,7,7.960074581985449e+22,3.9948809641124815e-13
820,chihuahua,ping,37.0,7.554e-05,108,417746545434459.0,125,0.008156,15.0,14.0,14.0,50.0,0.3,0.9333333333333332,0.28,0,0.0,0.05,0.01662771271436569,31556574042.119034,5.0739270724862473e+48,595.0,698.0,3,13,4.077002176571543e+22,7.740141573496969e-13
821,chihuahua,allnodes,38.0,7.554e-05,108,412513993082396.0,273,0.008054,10.0,10.0,10.0,50.0,0.2,1.0,0.2,0,0.0,0.05,0.01662771271436569,31161307037.444195,5.0739270724862473e+48,437.0,698.0,6,28,1.2584542067422522e+25,2.4761574056882974e-15
822,chihuahua,dogenodesfirstmemevalidator,39.0,7.554e-05,108,401484372488855.0,3475,0.007839,15.0,13.0,12.0,50.0,0.3,0.8,0.26,0,0.0,0.05,0.01662771271436569,30328129497.808105,5.0739270724862473e+48,680.0,698.0,8,1,30328129497.808105,1.0
823,chihuahua,rhino,40.0,7.554e-05,108,391839424665600.0,638,0.007651,27.0,24.0,23.0,50.0,0.54,0.8518518518518519,0.48,0,0.0,0.05,0.01662771271436569,29599550139.23942,5.0739270724862473e+48,698.0,698.0,4,11,3.9421658690306395e+22,7.508448685980282e-13
824,chihuahua,noderunners,41.0,7.554e-05,108,391198675839137.0,2528,0.007638,42.0,37.0,33.0,50.0,0.84,0.7857142857142857,0.74,0,0.0,0.05,0.01662771271436569,29551147972.88841,5.0739270724862473e+48,698.0,698.0,17,11,1663261361431.37,0.017766989998166775
825,chihuahua,windpowerstake,42.0,7.554e-05,108,351538710963261.0,228,0.006864,48.0,43.0,39.0,50.0,0.96,0.8125,0.86,10,0.0,0.05,0.01662771271436569,26555234226.164738,5.0739270724862473e+48,679.0,698.0,15,4,3.78912524783379e+22,7.008275654478864e-13
826,chihuahua,pfc,43.0,7.554e-05,108,324879706665268.0,12,0.006343,3.0,3.0,3.0,50.0,0.06,1.0,0.06,0,0.0008244023083264,0.05,0.01662771271436569,24541413041.494343,5.0739270724862473e+48,256.0,698.0,3,5,1.0039276895957933e+25,2.4445399101777277e-15
827,chihuahua,nftswitch.xyzwrealityflux,44.0,7.554e-05,108,321946355786362.0,11,0.006286,3.0,3.0,3.0,50.0,0.06,1.0,0.06,0,0.0,0.05,0.01662771271436569,24319827716.101784,5.0739270724862473e+48,252.0,698.0,2,2,2199574687390.0767,0.011056604649764667
828,chihuahua,enigma,45.0,7.554e-05,108,320751282371514.0,603,0.006263,7.0,7.0,7.0,50.0,0.14,1.0,0.14,0,0.0098928276999175,0.05,0.01662771271436569,24229551870.34417,5.0739270724862473e+48,693.0,698.0,4,20,2.7732440726486846e+23,8.736898461015327e-14
829,chihuahua,chillvalidation,46.0,7.554e-05,108,311315391644419.0,607,0.006078,43.0,39.0,38.0,50.0,0.86,0.8837209302325582,0.78,0,0.0,0.05,0.01662771271436569,23516764684.819412,5.0739270724862473e+48,698.0,698.0,9,13,1.8261385220723427e+23,1.2877864631064276e-13
830,chihuahua,activenodes,47.0,7.554e-05,108,295589080027180.0,613,0.005771,44.0,39.0,36.0,50.0,0.88,0.8181818181818182,0.78,1,0.0,0.05,0.01662771271436569,22328799105.253178,5.0739270724862473e+48,688.0,698.0,10,22,1.861048038969791e+24,1.1997970303664807e-14
831,chihuahua,bitcat,48.0,7.554e-05,108,285692511293322.0,66,0.005578,15.0,15.0,15.0,50.0,0.3,1.0,0.3,0,0.0,0.05,0.01662771271436569,21581212303.09754,5.0739270724862473e+48,512.0,698.0,2,11,5.508022464541847e+21,3.918141663732784e-12
832,chihuahua,goatv,49.0,7.554e-05,108,278827702795136.0,1928,0.005444,44.0,41.0,37.0,50.0,0.88,0.8409090909090909,0.82,10,0.0008244023083264,0.05,0.01662771271436569,21062644669.144573,5.0739270724862473e+48,616.0,698.0,16,5,55815585574.44087,0.3773613490277454
833,chihuahua,gelotto,50.0,7.554e-05,108,272678451137167.0,199,0.005324,4.0,4.0,4.0,50.0,0.08,1.0,0.08,0,0.0,0.1,0.01662771271436569,20598130198.901596,5.0739270724862473e+48,364.0,698.0,17,8,1.9369759610551718e+23,1.0634169247862385e-13
834,chihuahua,dsrv,51.0,7.554e-05,108,261250242385832.0,220,0.005101,15.0,13.0,13.0,50.0,0.3,0.8666666666666667,0.26,0,0.0,0.05,0.01662771271436569,19734843309.82575,5.0739270724862473e+48,682.0,698.0,3,16,9.879582584164394e+24,1.9975381694220537e-15
835,chihuahua,artifact,52.0,7.554e-05,108,260016347843091.0,562,0.005077,3.0,2.0,2.0,50.0,0.06,0.6666666666666666,0.04,0,0.0,0.05,0.01662771271436569,19641634916.067093,5.0739270724862473e+48,698.0,698.0,10,3,186351746240.0224,0.10540086321900373
836,chihuahua,stakefrites,53.0,7.554e-05,108,255911219407109.0,337,0.004997,30.0,30.0,29.0,50.0,0.6,0.9666666666666668,0.6,0,0.0,0.05,0.01662771271436569,19331533514.013012,5.0739270724862473e+48,682.0,698.0,10,7,975052159196.1162,0.01982615322851132
837,chihuahua,airdropsonexsparkibc,54.0,7.554e-05,108,251647342268938.0,155,0.004913,30.0,28.0,25.0,50.0,0.6,0.8333333333333334,0.56,1,0.0,0.05,0.01662771271436569,19009440234.995575,5.0739270724862473e+48,669.0,698.0,4,2,40166557689.869736,0.47326535626402155
838,chihuahua,taxistake,55.0,7.554e-05,108,217165437888007.0,425,0.00424,26.0,24.0,23.0,50.0,0.52,0.8846153846153846,0.48,0,0.0,0.05,0.01662771271436569,16404677178.06005,5.0739270724862473e+48,696.0,698.0,12,5,258787501175.80408,0.06339053124098036
839,chihuahua,mercurywoof,56.0,7.554e-05,108,213906508554625.0,990,0.004176,43.0,40.0,38.0,50.0,0.86,0.8837209302325582,0.8,0,0.0,0.05,0.01662771271436569,16158497656.216372,5.0739270724862473e+48,698.0,698.0,4,1,16158497656.216372,1.0
840,chihuahua,ushakov,57.0,7.554e-05,108,213359980524670.0,113,0.004166,47.0,42.0,41.0,50.0,0.94,0.8723404255319149,0.84,0,0.0,0.05,0.01662771271436569,16117212928.833572,5.0739270724862473e+48,676.0,698.0,7,10,3086880303619.5947,0.005221197890289089
841,chihuahua,beehive,58.0,7.554e-05,108,210194568298814.0,11,0.004104,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0.0067114093959731,0.05,0.01662771271436569,15878097689.29241,5.0739270724862473e+48,150.0,698.0,4,6,1.8013152034387156e+23,8.814724740556833e-14
842,chihuahua,zenscape,59.0,7.554e-05,108,193348243858031.0,82,0.003775,10.0,9.0,9.0,50.0,0.2,0.9,0.18,0,0.0,0.05,0.01662771271436569,14605526341.035662,5.0739270724862473e+48,594.0,698.0,5,7,1.7002063773855635e+22,8.590443216366963e-13
843,chihuahua,kalianetwork,60.0,7.554e-05,108,191342638450665.0,104,0.003736,39.0,39.0,36.0,50.0,0.78,0.9230769230769232,0.78,0,0.0,0.05,0.01662771271436569,14454022908.563234,5.0739270724862473e+48,667.0,698.0,3,14,6.947856462136248e+20,2.080357155812496e-11
844,chihuahua,whitemarlinstaking,61.0,7.554e-05,108,183973904193439.0,58,0.003592,25.0,25.0,25.0,50.0,0.5,1.0,0.5,0,0.0,0.05,0.01662771271436569,13897388722.77238,5.0739270724862473e+48,504.0,698.0,6,4,1953447795696.7515,0.007114287237870869
845,chihuahua,validatus,62.0,7.554e-05,108,182627079387942.0,191,0.003566,10.0,10.0,10.0,50.0,0.2,1.0,0.2,0,0.0,0.05,0.01662771271436569,13795649576.965136,5.0739270724862473e+48,695.0,698.0,4,6,1.832150596753474e+22,7.529757434465643e-13
846,chihuahua,pigcash,63.0,7.554e-05,108,173172116490035.0,71,0.003381,32.0,29.0,28.0,50.0,0.64,0.875,0.58,0,0.0,0.1,0.01662771271436569,13081421679.657244,5.0739270724862473e+48,677.0,698.0,2,3,2.8761727112943056e+21,4.548204503953616e-12
847,chihuahua,minminnet,64.0,7.554e-05,108,172027178333804.0,100,0.003359,49.0,46.0,45.0,50.0,0.98,0.9183673469387756,0.92,0,0.0,0.05,0.01662771271436569,12994933051.335554,5.0739270724862473e+48,682.0,698.0,2,2,394142925380.21893,0.03297010351968058
848,chihuahua,blockhunters,65.0,7.554e-05,108,150267364118841.0,67,0.002934,15.0,14.0,14.0,50.0,0.3,0.9333333333333332,0.28,0,0.0,0.05,0.01662771271436569,11351196685.537249,5.0739270724862473e+48,462.0,698.0,3,19,3.4201027397392445e+22,3.3189636538236527e-13
849,chihuahua,cloudmos,66.0,7.554e-05,108,141331988975599.0,332,0.002759,18.0,18.0,17.0,50.0,0.36,0.9444444444444444,0.36,0,0.0,0.069,0.01662771271436569,10676218447.216747,5.0739270724862473e+48,635.0,698.0,11,3,3038737151815.7046,0.0035133734554295025
850,chihuahua,agoranodes,67.0,7.554e-05,108,137226379093108.0,286,0.002679,31.0,26.0,23.0,50.0,0.62,0.7419354838709677,0.52,0,0.0123660346248969,0.05,0.01662771271436569,10366080676.693378,5.0739270724862473e+48,660.0,698.0,4,5,3.6202666406924046e+21,2.8633472905495116e-12
851,chihuahua,calibr,68.0,7.554e-05,108,133594415674091.0,55,0.002608,13.0,13.0,13.0,50.0,0.26,1.0,0.26,0,0.0,0.05,0.01662771271436569,10091722160.020834,5.0739270724862473e+48,577.0,698.0,2,2,47124903950.647285,0.21414838681877502
852,chihuahua,osolemio,69.0,7.554e-05,108,133171091721604.0,113,0.0026,35.0,33.0,30.0,50.0,0.7,0.8571428571428571,0.66,0,0.0131904369332234,0.1,0.01662771271436569,10059744268.649963,5.0739270724862473e+48,671.0,698.0,1,1,10059744268.649963,1.0
853,chihuahua,blissdynamics,70.0,7.554e-05,108,131827180154002.0,216,0.002574,45.0,42.0,39.0,50.0,0.9,0.8666666666666667,0.84,0,0.0,0.05,0.01662771271436569,9958225188.833311,5.0739270724862473e+48,657.0,698.0,3,2,589203580831.5502,0.016901162030921717
854,chihuahua,arcpool,71.0,7.554e-05,108,131378168288274.0,144,0.002565,40.0,40.0,38.0,50.0,0.8,0.95,0.8,0,0.0,0.05,0.01662771271436569,9924306832.496218,5.0739270724862473e+48,630.0,698.0,1,3,81586531513.08505,0.12164148479463835
855,chihuahua,silent,72.0,7.554e-05,108,130365544224908.0,874,0.002545,39.0,37.0,36.0,50.0,0.78,0.9230769230769232,0.74,0,0.0,0.05,0.01662771271436569,9847813210.74955,5.0739270724862473e+48,697.0,698.0,2,7,7.112991591958997e+22,1.3844826165522505e-13
856,chihuahua,autostake,73.0,7.554e-05,108,127689829474806.0,124,0.002493,9.0,9.0,9.0,50.0,0.18,1.0,0.18,0,0.0,0.05,0.01662771271436569,9645689718.526846,5.0739270724862473e+48,253.0,698.0,10,29,1.8096820177959577e+24,5.330046728471389e-15
857,chihuahua,tuzem,74.0,7.554e-05,108,122830487700746.0,104,0.002398,46.0,45.0,42.0,50.0,0.92,0.9130434782608696,0.9,0,0.0,0.05,0.01662771271436569,9278615040.914352,5.0739270724862473e+48,669.0,698.0,2,4,101746670807.32668,0.09119330359697832
858,chihuahua,stakepileautorestakeenable,75.0,7.554e-05,108,121631847762886.0,348,0.002375,43.0,39.0,36.0,50.0,0.86,0.8372093023255814,0.78,0,0.0,0.05,0.01662771271436569,9188069780.008408,5.0739270724862473e+48,677.0,698.0,1,3,23654014265.45934,0.3884359617312501
859,chihuahua,bravebatnodes,76.0,7.554e-05,108,120228983653891.0,2169,0.002347,12.0,10.0,10.0,50.0,0.24,0.8333333333333334,0.2,0,0.0,0.05,0.01662771271436569,9082097425.214926,5.0739270724862473e+48,687.0,698.0,7,1,9082097425.214926,1.0
860,chihuahua,komikuri,77.0,7.554e-05,108,118474951972376.0,69,0.002313,36.0,34.0,30.0,50.0,0.72,0.8333333333333334,0.68,0,0.0,0.0888,0.01662771271436569,8949597871.993282,5.0739270724862473e+48,698.0,698.0,2,4,188422070035.2662,0.04749760933163627
861,chihuahua,cryptoassassin,78.0,7.554e-05,108,116100603978976.0,115,0.002267,16.0,16.0,14.0,50.0,0.32,0.875,0.32,0,0.0,0.05,0.01662771271436569,8770239624.571846,5.0739270724862473e+48,635.0,698.0,9,4,6.115842315387278e+21,1.4340199063841431e-12
862,chihuahua,entropic.nodes,79.0,7.554e-05,108,115162221550651.0,5245,0.002248,41.0,38.0,35.0,50.0,0.82,0.8536585365853658,0.76,0,0.0,0.05,0.01662771271436569,8699354215.936176,5.0739270724862473e+48,652.0,698.0,1,1,8699354215.936176,1.0
863,chihuahua,cryptoplant,81.0,7.554e-05,108,114085768930070.0,270,0.002227,41.0,38.0,37.0,50.0,0.82,0.902439024390244,0.76,0,0.0,0.05,0.01662771271436569,8618038984.977488,5.0739270724862473e+48,695.0,698.0,5,6,8.889467148622668e+19,9.694663179347892e-11
864,chihuahua,sfres,82.0,7.554e-05,108,107587284609799.0,112,0.002101,47.0,36.0,32.0,50.0,0.94,0.6808510638297872,0.72,3,0.0,0.1,0.01662771271436569,8127143479.424216,5.0739270724862473e+48,670.0,698.0,3,1,8127143479.424216,1.0
865,chihuahua,zenchainlabs,83.0,7.554e-05,108,104556532458459.0,238,0.002041,21.0,20.0,19.0,50.0,0.42,0.9047619047619048,0.4,0,0.0173124484748557,0.05,0.01662771271436569,7898200461.911993,5.0739270724862473e+48,698.0,698.0,5,5,296245847581.6571,0.02666096597264519
866,chihuahua,nysa.network,84.0,7.554e-05,108,100369947527096.0,20,0.00196,4.0,4.0,4.0,50.0,0.08,1.0,0.08,0,0.0164880461665292,0.05,0.01662771271436569,7581945836.196832,5.0739270724862473e+48,406.0,698.0,1,7,2.2169791216116414e+23,3.419944627482602e-14
867,chihuahua,quebec,85.0,7.554e-05,108,98038554165061.0,3,0.001914,4.0,4.0,4.0,50.0,0.08,1.0,0.08,85,0.2464454976303317,0.05,0.01662771271436569,7405832381.628708,5.0739270724862473e+48,106.0,698.0,1,12,27477095802708.438,0.0002695274797163501
868,chihuahua,madeinblock,86.0,7.554e-05,108,97455235271521.0,68,0.001903,7.0,7.0,7.0,50.0,0.14,1.0,0.14,0,0.0,0.05,0.01662771271436569,7361768472.410696,5.0739270724862473e+48,537.0,698.0,4,3,42926130166.837906,0.17149853582883526
869,chihuahua,chaintools,87.0,7.554e-05,108,93141569288070.0,173,0.001819,20.0,19.0,16.0,50.0,0.4,0.8,0.38,0,0.0156636438582028,0.065,0.01662771271436569,7035914144.020807,5.0739270724862473e+48,676.0,698.0,3,19,7.378461827820657e+23,9.535746485116633e-15
870,chihuahua,nodeofcosmonauts,88.0,7.554e-05,108,92789875486679.0,5480,0.001812,12.0,10.0,9.0,50.0,0.24,0.75,0.2,0,0.0,0.05,0.01662771271436569,7009347194.263732,5.0739270724862473e+48,660.0,698.0,5,4,23098317743.00452,0.3034570427271293
871,chihuahua,validateuranus,90.0,7.554e-05,108,79395166031808.0,4724,0.00155,33.0,27.0,24.0,50.0,0.66,0.7272727272727273,0.54,0,0.0,0.05,0.01662771271436569,5997510842.042776,5.0739270724862473e+48,672.0,698.0,2,1,5997510842.042776,1.0
872,chihuahua,stakeatreeplantingtreeswithprofits,91.0,7.554e-05,108,79056811689710.0,134,0.001544,11.0,11.0,11.0,50.0,0.22,1.0,0.22,0,0.0585325638911789,0.05,0.01662771271436569,5971951555.040693,5.0739270724862473e+48,569.0,698.0,2,1,5971951555.040693,1.0
873,chihuahua,ugaenn,92.0,7.554e-05,108,78395398043606.0,168,0.001531,20.0,20.0,20.0,50.0,0.4,1.0,0.4,50,0.0,0.05,0.01662771271436569,5921988368.213997,5.0739270724862473e+48,663.0,698.0,7,11,1.8827501346094441e+22,3.145392614428068e-13
874,chihuahua,decali.io,93.0,7.554e-05,108,76963599848268.0,57,0.001503,20.0,18.0,18.0,50.0,0.4,0.9,0.36,0,0.0024732069249793,0.05,0.01662771271436569,5813830332.538164,5.0739270724862473e+48,652.0,698.0,3,5,4.547434628381978e+22,1.278485741444684e-13
875,chihuahua,3ventures.io,94.0,7.554e-05,108,74819004022564.0,185,0.001461,37.0,34.0,33.0,50.0,0.74,0.8918918918918919,0.68,2,0.0,0.1,0.01662771271436569,5651827563.864485,5.0739270724862473e+48,673.0,698.0,3,3,205713097958.81232,0.027474320400328073
876,chihuahua,thechickencoophomestead,95.0,7.554e-05,108,74125278721064.0,51,0.001447,13.0,10.0,10.0,50.0,0.26,0.7692307692307693,0.2,14,0.0,0.05,0.01662771271436569,5599423554.589174,5.0739270724862473e+48,383.0,698.0,3,8,2.698798932508316e+20,2.074783522085123e-11
877,chihuahua,validatrium.com,96.0,7.554e-05,108,73483207069899.0,116,0.001435,17.0,16.0,16.0,50.0,0.34,0.9411764705882352,0.32,1,0.0,0.05,0.01662771271436569,5550921462.06017,5.0739270724862473e+48,676.0,698.0,4,11,3.515737907576318e+23,1.5788780642886057e-14
878,chihuahua,dabudabu,97.0,7.554e-05,108,72994117638166.0,74,0.001425,32.0,24.0,22.0,50.0,0.64,0.6875,0.48,0,0.0,0.05,0.01662771271436569,5513975646.387059,5.0739270724862473e+48,636.0,698.0,4,2,10464335391.59706,0.5269303247691032
879,chihuahua,consensusone,98.0,7.554e-05,108,72966842463042.0,651,0.001425,4.0,4.0,4.0,50.0,0.08,1.0,0.08,0,0.0074196207749381,0.05,0.01662771271436569,5511915279.658193,5.0739270724862473e+48,698.0,698.0,1,20,7.65734728114493e+22,7.19820464879588e-14
880,chihuahua,crazystaking,99.0,7.554e-05,108,72338038342484.0,36,0.001412,35.0,35.0,33.0,50.0,0.7,0.9428571428571428,0.7,0,0.0,0.1,0.01662771271436569,5464415416.391241,5.0739270724862473e+48,604.0,698.0,3,3,16859032418.934383,0.3241239046586182
881,chihuahua,79anvi,100.0,7.554e-05,108,72273439135165.0,228,0.001411,35.0,34.0,31.0,50.0,0.7,0.8857142857142857,0.68,0,0.0,0.1,0.01662771271436569,5459535592.270364,5.0739270724862473e+48,676.0,698.0,3,9,17559202065.92312,0.3109216222795
882,chihuahua,jinglenode,101.0,7.554e-05,108,68415670009856.0,12,0.001336,5.0,5.0,5.0,50.0,0.1,1.0,0.1,0,0.0041220115416323,0.05,0.01662771271436569,5168119712.544522,5.0739270724862473e+48,329.0,698.0,1,1,5168119712.544522,1.0
883,chihuahua,coverlet,102.0,7.554e-05,108,68290063386132.0,110,0.001333,5.0,3.0,3.0,50.0,0.1,0.6,0.06,0,0.0008244023083264,0.05,0.01662771271436569,5158631388.188411,5.0739270724862473e+48,668.0,698.0,10,4,3.620864324239023e+22,1.4246961295001218e-13
884,chihuahua,vnodesvslashprotectedjoindunderd0g,104.0,7.554e-05,108,60888677720239.0,53,0.001189,21.0,20.0,20.0,50.0,0.42,0.9523809523809524,0.4,54,0.0,0.05,0.01662771271436569,4599530714.986854,5.0739270724862473e+48,467.0,698.0,1,1,4599530714.986854,1.0
885,chihuahua,interbloc,105.0,7.554e-05,108,58801401910490.0,127,0.001148,11.0,7.0,6.0,50.0,0.22,0.5454545454545454,0.14,3,0.0,0.05,0.01662771271436569,4441857900.318415,5.0739270724862473e+48,656.0,698.0,4,8,2.2221408674588096e+22,1.9989092344978217e-13
886,chihuahua,cyberduck,106.0,7.554e-05,108,43557557410353.0,283,0.00085,20.0,19.0,17.0,50.0,0.4,0.85,0.38,154,0.0,0.05,0.01662771271436569,3290337886.7780657,5.0739270724862473e+48,666.0,698.0,1,1,3290337886.7780657,1.0
887,chihuahua,hexxagon,107.0,7.554e-05,108,30207010000000.0,2,0.00059,1.0,1.0,1.0,50.0,0.02,1.0,0.02,6,0.0,0.05,0.01662771271436569,2281837535.4,5.0739270724862473e+48,24.0,698.0,0,4,7872526185.6659565,0.2898481988608303
888,chihuahua,maximus,108.0,7.554e-05,108,30024385480933.0,119,0.000586,33.0,33.0,31.0,50.0,0.66,0.9393939393939394,0.66,0,0.0041220115416323,0.05,0.01662771271436569,2268042079.2296786,5.0739270724862473e+48,641.0,698.0,3,1,2268042079.2296786,1.0
889,chihuahua,stakearmy,109.0,7.554e-05,108,22989087701064.0,144,0.000449,6.0,6.0,6.0,50.0,0.12,1.0,0.12,0,0.0098928276999175,0.08,0.01662771271436569,1736595684.9383743,5.0739270724862473e+48,675.0,698.0,1,1,1736595684.9383743,1.0
890,chihuahua,plusx,110.0,7.554e-05,108,19221643105935.0,91,0.000375,19.0,18.0,16.0,50.0,0.38,0.8421052631578947,0.36,107,0.0379225061830173,0.05,0.01662771271436569,1452002920.22233,5.0739270724862473e+48,655.0,698.0,1,1,1452002920.22233,1.0
